feature_set,variant,model,tuned_parameters,clf_parameters,cv_accuracy_mean,cv_balanced_accuracy_mean,cv_precision_mean,cv_recall_mean,cv_f1_mean,cv_roc_auc_mean,cv_gmean_mean,cv_accuracy_std,cv_balanced_accuracy_std,cv_precision_std,cv_recall_std,cv_f1_std,cv_roc_auc_std,cv_gmean_std,holdout_accuracy,holdout_bal_acc,holdout_precision,holdout_recall,holdout_f1,holdout_roc_auc,holdout_gmean
tfidf_20000_2_5,scaled,DecisionTree,{},"{""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 1618, ""splitter"": ""best""}",0.8385224446909112,0.8384728183805376,0.8451763593790671,0.8271866452890692,0.8359750286628518,0.8384728183805376,0.83832115556838,0.009641547599500576,0.009670537627344511,0.006551697919819513,0.01953800408587603,0.011181122802538681,0.009670537627344553,0.009759438071900503,0.8331892826274849,0.8331002581755593,0.8462929475587704,0.8125,0.829052258635961,0.8331002581755594,0.8328455256140145
tfidf_20000_2_5,scaled,RandomForest,"{""clf__max_depth"": null, ""clf__n_estimators"": 300}","{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 300, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.9169904850855175,0.9170802768180669,0.8999179446981437,0.9379137979817033,0.9183975815750672,0.9741415370965416,0.9167627831120629,0.007057676603382558,0.007044816442478298,0.013862918038896896,0.010826890667759485,0.006470355783897564,0.001965415441114993,0.007174871262944697,0.9006050129645635,0.9007712397207879,0.8711755233494364,0.9392361111111112,0.9039264828738512,0.9702873995983936,0.8999495985759709
tfidf_20000_2_5,scaled,ExtraTrees,"{""clf__max_depth"": null, ""clf__n_estimators"": 300}","{""bootstrap"": false, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 300, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.921961590099819,0.9220479823764556,0.9055289220491115,0.941823068942752,0.9232156176561386,0.9764406328691368,0.9217700363300458,0.008141289537444312,0.00813210737001342,0.01435874910328192,0.00960678748632532,0.007512860032841698,0.002523052588731875,0.008249342827331049,0.9066551426101987,0.906817747179193,0.8774193548387097,0.9444444444444444,0.9096989966555183,0.9707401032702239,0.9060367863680016
tfidf_20000_2_5,scaled,GradientBoosting,{},"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.1, ""loss"": ""log_loss"", ""max_depth"": 3, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": null, ""random_state"": 1618, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8804567158951608,0.8805696058625225,0.8611407731614318,0.9062152221069508,0.883027255784253,0.9508061357152926,0.8801425673424248,0.006641263248767285,0.00663436750941371,0.010931586463277033,0.00939717302616284,0.006113503994186952,0.003377698873767658,0.0067187913820386585,0.8772687986171133,0.87750555794607,0.8390625,0.9322916666666666,0.8832236842105263,0.9472503107668769,0.8757936323800822
tfidf_20000_2_5,scaled,HistGB,"{""clf__max_depth"": null}","{""categorical_features"": ""from_dtype"", ""class_weight"": null, ""early_stopping"": ""auto"", ""interaction_cst"": null, ""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""loss"": ""log_loss"", ""max_bins"": 255, ""max_depth"": null, ""max_features"": 1.0, ""max_iter"": 100, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20, ""monotonic_cst"": null, ""n_iter_no_change"": 10, ""random_state"": 1618, ""scoring"": ""loss"", ""tol"": 1e-07, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.9189350300624598,0.9189666566811059,0.91312340603536,0.9253220786569839,0.9191025205670538,0.9723532181148947,0.9188969516686429,0.005819764020731639,0.00584251794122569,0.007722507451835211,0.012893888503762734,0.006087611650221525,0.0020040635404415526,0.005770185327280125,0.9118409680207433,0.9119588472939377,0.8898026315789473,0.9392361111111112,0.9138513513513513,0.9718307754828839,0.9115508159375076
tfidf_20000_2_5,scaled,AdaBoost,{},"{""estimator"": null, ""learning_rate"": 1.0, ""n_estimators"": 50, ""random_state"": 1618}",0.7989618819683614,0.7989020991830724,0.812151327746444,0.7928199566160521,0.7950847420788537,0.8987600900148205,0.7931324439486602,0.006748343355552723,0.00682460852392297,0.05643805579977047,0.09682298127205849,0.021500772764821992,0.005173795668624918,0.00832784132518545,0.801210025929127,0.8018114123159303,0.7344173441734417,0.9409722222222222,0.8249619482496194,0.8927107238477721,0.7896428369245756
tfidf_20000_2_5,scaled,GaussianNaiveBayes,{},"{""priors"": null, ""var_smoothing"": 1e-09}",0.8884550814313232,0.8886606115719694,0.8542641406705253,0.9357370555503159,0.8931071992413697,0.8888341189684354,0.887381388191906,0.009020488953337564,0.008987888639306862,0.01170854078960564,0.007455362632248181,0.008223334498651279,0.009129676190239343,0.009236867880581135,0.8893690579083837,0.8897405096576783,0.8313609467455622,0.9756944444444444,0.8977635782747604,0.8896986756550009,0.8855789606921438
pca_10,raw,LogisticRegression,"{""clf__C"": 1.0}","{""C"": 1.0, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": 0.0, ""max_iter"": 20000, ""n_jobs"": null, ""penalty"": ""deprecated"", ""random_state"": 1618, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.8097719922946706,0.8099203562360586,0.7899526585033814,0.8423870602659624,0.8151941999865754,0.8913267220738522,0.809146398124384,0.011441862281061461,0.011387338861263701,0.016471545183244493,0.010393449067068296,0.009613919205796663,0.005504370107418157,0.011895369312568068,0.8159031979256698,0.8161724278064639,0.7796610169491526,0.8784722222222222,0.8261224489795919,0.8859814257028112,0.8137912309230493
pca_10,raw,RidgeClassifier,{},"{""alpha"": 1.0, ""class_weight"": ""balanced"", ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": 1618, ""solver"": ""auto"", ""tol"": 0.0001}",0.8080441305236121,0.8082587911488242,0.7795005646880098,0.857144204470433,0.8164432477156062,0.8894383383320583,0.8067383911070735,0.015062216335863235,0.015019970006790563,0.01674109812871937,0.010822105261714305,0.013494237636230625,0.00610718946568189,0.01540566916410671,0.8072601555747623,0.807566575827118,0.7678300455235205,0.8784722222222222,0.8194331983805668,0.883489314400459,0.8044477383288667
pca_10,raw,LinearSVC,"{""clf__C"": 1.0}","{""C"": 1.0, ""class_weight"": ""balanced"", ""dual"": ""auto"", ""fit_intercept"": true, ""intercept_scaling"": 1, ""loss"": ""squared_hinge"", ""max_iter"": 20000, ""multi_class"": ""ovr"", ""penalty"": ""l2"", ""random_state"": 1618, ""tol"": 0.0001, ""verbose"": 0}",0.812150370673049,0.8123004120971492,0.7920737329095964,0.8449929265302272,0.8175536199410779,0.8912836985397862,0.8115286468742801,0.011522680053366551,0.011468354580621528,0.01674684234348507,0.009030844703357119,0.00957914198779868,0.005305182412550447,0.011967376851071559,0.8159031979256698,0.8161798981640849,0.7788018433179723,0.8802083333333334,0.8264058679706602,0.885497346528973,0.8136645412311596
pca_10,raw,SVC-RBF,"{""clf__C"": 1.0, ""clf__gamma"": ""scale""}","{""C"": 1.0, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": ""balanced"", ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""max_iter"": -1, ""probability"": false, ""random_state"": 1618, ""shrinking"": true, ""tol"": 0.001, ""verbose"": false}",0.8497628859961474,0.8499746495970404,0.8185821627744059,0.8975299443553713,0.8561488119390994,0.9206348553558922,0.8485610096282692,0.010735943204974983,0.010675864538046923,0.015517869840423604,0.006981044375163707,0.009079267339107312,0.0023539678885954635,0.01126526571842163,0.8375108038029386,0.8378215241920062,0.793939393939394,0.9097222222222222,0.8478964401294499,0.9099015108051253,0.8347306128459552
pca_10,raw,SGD-Hinge,{},"{""alpha"": 0.0001, ""average"": false, ""class_weight"": ""balanced"", ""early_stopping"": false, ""epsilon"": 0.1, ""eta0"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.15, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""max_iter"": 20000, ""n_iter_no_change"": 5, ""n_jobs"": null, ""penalty"": ""l2"", ""power_t"": 0.5, ""random_state"": 1618, ""shuffle"": true, ""tol"": 0.001, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8147444982779757,0.8149633707304907,0.7874623130323297,0.862376685843629,0.8224556568397112,0.8912312329245775,0.812848246657939,0.011258738432344201,0.0111862617456762,0.021918271335627713,0.03232884545874191,0.010641342670291076,0.00508887273237315,0.012775961359543933,0.801210025929127,0.8017815308854466,0.736986301369863,0.9340277777777778,0.8238897396630934,0.8837701998470071,0.790799945278136
pca_10,raw,KNN,"{""clf__n_neighbors"": 11}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 11, ""p"": 2, ""weights"": ""uniform""}",0.8296603817640534,0.8298547143316594,0.8012350112317218,0.874947656323682,0.8364249986862669,0.8980404160455633,0.8285900043810857,0.006702947613209453,0.006694515651696001,0.006736485647510243,0.011668582196467426,0.00693340384757936,0.001965877778020877,0.006640933107525114,0.8184961106309421,0.8188587684069613,0.771513353115727,0.9027777777777778,0.832,0.8995326544272327,0.8145472868183812
pca_10,raw,DecisionTree,{},"{""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 1618, ""splitter"": ""best""}",0.7600527698324675,0.7600433582890173,0.7610091846661347,0.7559756672639818,0.7583321346763648,0.7600433582890173,0.759909780923049,0.01085499262240218,0.010820081128090528,0.01722605414780169,0.010202763210183074,0.009110797766171127,0.010820081128090502,0.010731966354394714,0.7605877268798618,0.7605869908204246,0.7590987868284229,0.7604166666666666,0.7597571552471812,0.7605869908204245,0.7605869717494188
pca_10,raw,RandomForest,"{""clf__max_depth"": null, ""clf__n_estimators"": 300}","{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 300, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.8359280835911506,0.8360954894465159,0.8114715482102502,0.8736555691785345,0.8413040568328215,0.9152351010136244,0.8351597108864623,0.008398422618928314,0.008403584226392466,0.011019882940212972,0.014251946919304197,0.008098615151894993,0.0018737267237832788,0.008526374422791519,0.8357821953327571,0.8360181798623063,0.8015625,0.890625,0.84375,0.9055164108816216,0.8342328765127476
pca_10,raw,ExtraTrees,"{""clf__max_depth"": null, ""clf__n_estimators"": 600}","{""bootstrap"": false, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 600, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.8402507734516373,0.8403974391731431,0.8182655148476801,0.8732170140526266,0.8447852825444999,0.919451111710606,0.8397058075021955,0.00950806360981052,0.009499868003271073,0.011312836014864148,0.011928032474635098,0.00905558008664221,0.004709692825936813,0.009597912017393257,0.8375108038029386,0.8377393502581756,0.8040752351097179,0.890625,0.8451400329489291,0.9095713209982788,0.836068374609622
pca_10,raw,GradientBoosting,{},"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.1, ""loss"": ""log_loss"", ""max_depth"": 3, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": null, ""random_state"": 1618, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8277128013542701,0.8278711422313474,0.8049437071302055,0.863231160992172,0.8330251551334126,0.9059611998458121,0.8270804108923274,0.008720793035202883,0.008729776231131442,0.009953890383417699,0.010521686106013223,0.008224564075912556,0.006769760618539737,0.008786297086401397,0.8271391529818496,0.8274048575253394,0.7901234567901234,0.8888888888888888,0.8366013071895425,0.8996043698603939,0.8251172717522117
pca_10,raw,HistGB,"{""clf__max_depth"": 10}","{""categorical_features"": ""from_dtype"", ""class_weight"": null, ""early_stopping"": ""auto"", ""interaction_cst"": null, ""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""loss"": ""log_loss"", ""max_bins"": 255, ""max_depth"": 10, ""max_features"": 1.0, ""max_iter"": 100, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20, ""monotonic_cst"": null, ""n_iter_no_change"": 10, ""random_state"": 1618, ""scoring"": ""loss"", ""tol"": 1e-07, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8391717938240616,0.8392740212795428,0.8228095444404392,0.8627907196076583,0.8423163976381611,0.9152133854876494,0.838936860926124,0.011724048296404775,0.01171789161689772,0.011969113911243695,0.011396813521603929,0.011371085454962963,0.006219054439365847,0.01174777255503106,0.8262748487467588,0.8264845094664373,0.7962085308056872,0.875,0.8337468982630273,0.8985794367947983,0.8250593260888971
pca_10,raw,AdaBoost,{},"{""estimator"": null, ""learning_rate"": 1.0, ""n_estimators"": 50, ""random_state"": 1618}",0.797451403887689,0.7975586424826911,0.7820946244856629,0.8224068659813261,0.80170789942118,0.8769192065152784,0.7971395350440937,0.00874475710937662,0.008724456148541303,0.01047575339569879,0.008905538383787341,0.00815117096380115,0.006396321736924571,0.008806399851534901,0.801210025929127,0.8014304240772614,0.7720125786163522,0.8524305555555556,0.8102310231023102,0.88026062583668,0.7998060460048148
pca_10,raw,GaussianNaiveBayes,{},"{""priors"": null, ""var_smoothing"": 1e-09}",0.7939924114178974,0.7941481334502436,0.7726599559929154,0.8310817693105725,0.8007015524545713,0.8639667115920732,0.7931918855216626,0.013325187884106837,0.01328653556669632,0.016150621353793172,0.013985282286786388,0.012135069272636871,0.009877383794432017,0.013494047051211941,0.777009507346586,0.7772219831707783,0.750788643533123,0.8263888888888888,0.7867768595041322,0.8598531028877415,0.7756652799410478
pca_10,scaled,LogisticRegression,"{""clf__C"": 0.1}","{""C"": 0.1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": 0.0, ""max_iter"": 20000, ""n_jobs"": null, ""penalty"": ""deprecated"", ""random_state"": 1618, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.813231218259296,0.8133625908426376,0.7956233186677706,0.8415203244364802,0.8177792364478698,0.8915340470727481,0.8127436544167222,0.009572679558824427,0.009517243329866582,0.015582582593561288,0.010317014864916048,0.007783084969870836,0.0051586546656701695,0.009980929975547547,0.8133102852203976,0.8135607907821764,0.7795031055900621,0.8715277777777778,0.8229508196721311,0.8857842082616181,0.8114930614101219
pca_10,scaled,RidgeClassifier,{},"{""alpha"": 1.0, ""class_weight"": ""balanced"", ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": 1618, ""solver"": ""auto"", ""tol"": 0.0001}",0.8076116980911797,0.8078282201440039,0.7788817826959475,0.857144204470433,0.8161069400643017,0.889432736189459,0.8062837983860837,0.014564879024789418,0.014521818124590342,0.01634767040392,0.009819069506264929,0.012972851988250003,0.006115237117571231,0.014919675840555969,0.8063958513396715,0.8066985202715624,0.7674772036474165,0.8767361111111112,0.8184764991896273,0.8834086345381527,0.8036524363664435
pca_10,scaled,LinearSVC,"{""clf__C"": 0.5}","{""C"": 0.5, ""class_weight"": ""balanced"", ""dual"": ""auto"", ""fit_intercept"": true, ""intercept_scaling"": 1, ""loss"": ""squared_hinge"", ""max_iter"": 20000, ""multi_class"": ""ovr"", ""penalty"": ""l2"", ""random_state"": 1618, ""tol"": 0.0001, ""verbose"": 0}",0.813014768548246,0.8131634200830451,0.793157934930583,0.84542676600962,0.8183178325042466,0.8914266668883737,0.8123951799801767,0.010850847366166127,0.010789680827157191,0.016726388736823836,0.008911532115274243,0.008764921096391836,0.005175226811395857,0.01134095097830873,0.8159031979256698,0.8161798981640849,0.7788018433179723,0.8802083333333334,0.8264058679706602,0.8855033228150697,0.8136645412311596
pca_10,scaled,SVC-RBF,"{""clf__C"": 1.0, ""clf__gamma"": ""scale""}","{""C"": 1.0, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": ""balanced"", ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""max_iter"": -1, ""probability"": false, ""random_state"": 1618, ""shrinking"": true, ""tol"": 0.001, ""verbose"": false}",0.8482496059774677,0.848473968485983,0.8155639360867653,0.8988342921814582,0.8550661496547001,0.9206544013522594,0.846879687495192,0.009770677254401165,0.009712335565793156,0.014376208347113539,0.009982985760190228,0.008343528480531794,0.00209077104495358,0.010288001442685405,0.8366464995678479,0.8369758797093134,0.7909774436090226,0.9131944444444444,0.8477034649476228,0.9118886259323006,0.8334982625086245
pca_10,scaled,SGD-Hinge,{},"{""alpha"": 0.0001, ""average"": false, ""class_weight"": ""balanced"", ""early_stopping"": false, ""epsilon"": 0.1, ""eta0"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.15, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""max_iter"": 20000, ""n_iter_no_change"": 5, ""n_jobs"": null, ""penalty"": ""l2"", ""power_t"": 0.5, ""random_state"": 1618, ""shuffle"": true, ""tol"": 0.001, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.7849108633471485,0.7849500492913575,0.7825123758353223,0.7881203432990664,0.7842558881122548,0.8689946100527512,0.7841037974523022,0.01913780515549901,0.019183594496653675,0.020729068024591676,0.0476050170614893,0.024571490039006046,0.014605402569765625,0.020013424488907472,0.797752808988764,0.7980627868617327,0.759090909090909,0.8697916666666666,0.8106796116504854,0.8688384490342321,0.7948327997607073
pca_10,scaled,KNN,"{""clf__n_neighbors"": 11}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 11, ""p"": 2, ""weights"": ""uniform""}",0.8249045589866324,0.8251334178268083,0.7929858443892904,0.8775601244930679,0.8330572843081671,0.8911605145838669,0.8233980677740759,0.00926316295627628,0.009266871098016946,0.010568361468085525,0.01312464024377663,0.008780199115241423,0.003026084524287007,0.009423581544400818,0.8063958513396715,0.8067881645630139,0.7580645161290323,0.8975694444444444,0.821939586645469,0.8896553475807993,0.8016644570529782
pca_10,scaled,DecisionTree,{},"{""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 1618, ""splitter"": ""best""}",0.7600527698324675,0.7600433582890173,0.7610091846661347,0.7559756672639818,0.7583321346763648,0.7600433582890173,0.759909780923049,0.01085499262240218,0.010820081128090528,0.01722605414780169,0.010202763210183074,0.009110797766171127,0.010820081128090502,0.010731966354394714,0.7605877268798618,0.7605869908204246,0.7590987868284229,0.7604166666666666,0.7597571552471812,0.7605869908204245,0.7605869717494188
pca_10,scaled,RandomForest,"{""clf__max_depth"": null, ""clf__n_estimators"": 300}","{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 300, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.8359280835911506,0.8360954894465159,0.8114715482102502,0.8736555691785345,0.8413040568328215,0.9152351010136244,0.8351597108864623,0.008398422618928314,0.008403584226392466,0.011019882940212972,0.014251946919304197,0.008098615151894993,0.0018737267237832788,0.008526374422791519,0.8357821953327571,0.8360181798623063,0.8015625,0.890625,0.84375,0.9055164108816216,0.8342328765127476
pca_10,scaled,ExtraTrees,"{""clf__max_depth"": null, ""clf__n_estimators"": 600}","{""bootstrap"": false, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 600, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.8404669896678536,0.840614830477491,0.8183363848379048,0.8736517966613222,0.8450249373014497,0.919450192946351,0.8399137985096475,0.00973084166642735,0.00972527967612518,0.011351101970382681,0.012449156612859781,0.009320181587017081,0.004712995130510527,0.009808686264530414,0.8383751080380294,0.8386074058137312,0.8043818466353677,0.8923611111111112,0.8460905349794239,0.9095653447121821,0.8368828593372183
pca_10,scaled,GradientBoosting,{},"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.1, ""loss"": ""log_loss"", ""max_depth"": 3, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": null, ""random_state"": 1618, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8277128013542701,0.8278711422313474,0.8049437071302055,0.863231160992172,0.8330251551334126,0.9059611998458121,0.8270804108923274,0.008720793035202883,0.008729776231131442,0.009953890383417699,0.010521686106013223,0.008224564075912556,0.006769760618539737,0.008786297086401397,0.8271391529818496,0.8274048575253394,0.7901234567901234,0.8888888888888888,0.8366013071895425,0.8996043698603939,0.8251172717522117
pca_10,scaled,HistGB,"{""clf__max_depth"": 10}","{""categorical_features"": ""from_dtype"", ""class_weight"": null, ""early_stopping"": ""auto"", ""interaction_cst"": null, ""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""loss"": ""log_loss"", ""max_bins"": 255, ""max_depth"": 10, ""max_features"": 1.0, ""max_iter"": 100, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20, ""monotonic_cst"": null, ""n_iter_no_change"": 10, ""random_state"": 1618, ""scoring"": ""loss"", ""tol"": 1e-07, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8391717938240616,0.8392740212795428,0.8228095444404392,0.8627907196076583,0.8423163976381611,0.9152133854876494,0.838936860926124,0.011724048296404775,0.01171789161689772,0.011969113911243695,0.011396813521603929,0.011371085454962963,0.006219054439365847,0.01174777255503106,0.8262748487467588,0.8264845094664373,0.7962085308056872,0.875,0.8337468982630273,0.8985794367947983,0.8250593260888971
pca_10,scaled,AdaBoost,{},"{""estimator"": null, ""learning_rate"": 1.0, ""n_estimators"": 50, ""random_state"": 1618}",0.797451403887689,0.7975586424826911,0.7820946244856629,0.8224068659813261,0.80170789942118,0.8769192065152784,0.7971395350440937,0.00874475710937662,0.008724456148541303,0.01047575339569879,0.008905538383787341,0.00815117096380115,0.006396321736924571,0.008806399851534901,0.801210025929127,0.8014304240772614,0.7720125786163522,0.8524305555555556,0.8102310231023102,0.88026062583668,0.7998060460048148
pca_10,scaled,GaussianNaiveBayes,{},"{""priors"": null, ""var_smoothing"": 1e-09}",0.7939924114178974,0.7941481334502436,0.7726599559929154,0.8310817693105725,0.8007015524545713,0.8639662440838919,0.7931918855216626,0.013325187884106837,0.01328653556669632,0.016150621353793172,0.013985282286786388,0.012135069272636871,0.009877125932331237,0.013494047051211941,0.777009507346586,0.7772219831707783,0.750788643533123,0.8263888888888888,0.7867768595041322,0.8598531028877415,0.7756652799410478
pca_50,raw,LogisticRegression,"{""clf__C"": 1.0}","{""C"": 1.0, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": 0.0, ""max_iter"": 20000, ""n_jobs"": null, ""penalty"": ""deprecated"", ""random_state"": 1618, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.8605704278792832,0.8606959787634697,0.8404730674485463,0.8888456097330945,0.8639231404019437,0.9347820369431826,0.860191648741216,0.010748922788239008,0.010747300824168752,0.013561492648364518,0.010882840749033817,0.010066020466184433,0.004903465886578898,0.010829277991404278,0.8530682800345721,0.8532672356091031,0.8222222222222222,0.8993055555555556,0.8590381426202321,0.9275793650793651,0.8520243238667009
pca_50,raw,RidgeClassifier,{},"{""alpha"": 1.0, ""class_weight"": ""balanced"", ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": 1618, ""solver"": ""auto"", ""tol"": 0.0001}",0.8594891133033682,0.8596608750327096,0.8333202702639755,0.897529944355371,0.8641582688299794,0.9338266979973031,0.8587689280984996,0.01088448347931173,0.010867753413200716,0.014175745566550383,0.011470967474142644,0.010168651886845608,0.004932925933333042,0.010999979022362204,0.8504753673293,0.8507228318034041,0.8133748055987559,0.9079861111111112,0.8580803937653815,0.9269817364696882,0.8487934103152136
